SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,STREET_ID,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,ALTERNATE_NAME,CFCC,SPEEDLIMIT,ONEWAY,F_ZLEV,T_ZLEV,FT_COST,TF_COST,FT_DIR,TF_DIR,SHIELD,HWY_NUM,MUN_L,MUN_R,NBHD_L,NBHD_R,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,MCD00_L,MCD00_R,Shape_Length,shape_wkt,coordinates,segment_length_m,traffic_weight
6222,14.0,2.0,15.0,1.0,5147,,Pi,ALY,,,A71,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001179875384068,"MULTILINESTRING ((-71.059034200999974 42.358217751000041, -71.058971104999955 42.35819491400008, -71.057870246999983 42.35803250400005))","[(-71.05903420099997, 42.35821775100004), (-71.05897110499996, 42.35819491400008), (-71.05787024699998, 42.35803250400005)]",130.96616763159534,0.36419753086419754
15244,769.0,741.0,768.0,740.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.15994925,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001009259556721,"MULTILINESTRING ((-71.057056430999978 42.349523720000036, -71.056838485999947 42.34997640000006, -71.05661861599998 42.350433073000033))","[(-71.05705643099998, 42.349523720000036), (-71.05683848599995, 42.34997640000006), (-71.05661861599998, 42.35043307300003)]",112.02781079602167,0.308411214953271
16220,739.0,705.0,738.0,646.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.14049474,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000889811305001,"MULTILINESTRING ((-71.05661861599998 42.350433073000033, -71.056437901999971 42.350790846000052, -71.05621743599994 42.351227314000027))","[(-71.05661861599998, 42.35043307300003), (-71.05643790199997, 42.35079084600005), (-71.05621743599994, 42.35122731400003)]",98.76905485512765,0.41304347826086957
302,695.0,679.0,638.0,634.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.06249628,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00039796252415,"MULTILINESTRING ((-71.056096399999944 42.351434202000064, -71.055907622999939 42.351784541000029))","[(-71.05609639999994, 42.351434202000064), (-71.05590762299994, 42.35178454100003)]",44.17384018060557,0.5
15561,117.0,101.0,180.0,110.0,222,,Atlantic,AVE,,,A31,25,,0,0,0.16113109,0.16113109,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001126934502726,"MULTILINESTRING ((-71.052798999999936 42.360920000000078, -71.052745999999956 42.360977000000048, -71.05258299999997 42.361156000000051, -71.052426962999959 42.361334601000067, -71.052244354999971 42.36147641000008, -71.051957374999972 42.361656186000062))","[(-71.05279899999994, 42.36092000000008), (-71.05274599999996, 42.36097700000005), (-71.05258299999997, 42.36115600000005), (-71.05242696299996, 42.36133460100007), (-71.05224435499997, 42.36147641000008), (-71.05195737499997, 42.36165618600006)]",125.0897298026227,0.0
21121,241.0,223.0,240.0,222.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.10061812,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000617896354067,"MULTILINESTRING ((-71.051636999999971 42.359041000000047, -71.051694999999938 42.359256000000073, -71.051770844999965 42.359528905000047, -71.051805514999955 42.359635364000042))","[(-71.05163699999997, 42.35904100000005), (-71.05169499999994, 42.35925600000007), (-71.05177084499996, 42.35952890500005), (-71.05180551499996, 42.35963536400004)]",68.58649530141625,0.0
19688,279.0,251.0,278.0,250.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.15225407,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000934843036279,"MULTILINESTRING ((-71.051328999999953 42.357875000000035, -71.051343000999964 42.357905000000073, -71.051354999999944 42.357928000000072, -71.051373998999964 42.35797000000008, -71.051383000999977 42.358003000000053, -71.051393999999959 42.358049000000051, -71.051476999999977 42.35839100000004, -71.05147999999997 42.358402000000069, -71.051534999999944 42.358596000000034, -71.051576526999952 42.358774452000034))","[(-71.05132899999995, 42.357875000000035), (-71.05134300099996, 42.35790500000007), (-71.05135499999994, 42.35792800000007), (-71.05137399899996, 42.35797000000008), (-71.05138300099998, 42.35800300000005), (-71.05139399999996, 42.35804900000005), (-71.05147699999998, 42.35839100000004), (-71.05147999999997, 42.35840200000007), (-71.05153499999994, 42.358596000000034), (-71.05157652699995, 42.358774452000034)]",103.7675770269205,0.0
19997,389.0,349.0,388.0,348.0,222,,Atlantic,AVE,,,A31,25,FT,0,0,0.13456938,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000815196820926,"MULTILINESTRING ((-71.050860248999982 42.355864071000042, -71.050843000999976 42.35596600000008, -71.050827999999967 42.35607600000003, -71.050812999999948 42.356174000000067, -71.050795999999934 42.356289000000061, -71.05077799999998 42.356453000000045, -71.050766999999951 42.356606000000056, -71.050768999999946 42.356673000000058))","[(-71.05086024899998, 42.35586407100004), (-71.05084300099998, 42.35596600000008), (-71.05082799999997, 42.35607600000003), (-71.05081299999995, 42.35617400000007), (-71.05079599999993, 42.35628900000006), (-71.05077799999998, 42.356453000000045), (-71.05076699999995, 42.356606000000056), (-71.05076899999995, 42.35667300000006)]",90.48684712283176,0.0
9772,98.0,98.0,115.0,121.0,4019,,Summer,ST,,,A41,20,,0,0,0.05804675,0.05804675,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000338399692958,"MULTILINESTRING ((-71.057848394999951 42.353576273000044, -71.057676008999977 42.353462744000069, -71.057675071999938 42.353462126000068, -71.057565801999942 42.353390113000046))","[(-71.05784839499995, 42.353576273000044), (-71.05767600899998, 42.35346274400007), (-71.05767507199994, 42.35346212600007), (-71.05756580199994, 42.353390113000046)]",37.56236591834915,0.0
16404,96.0,96.0,107.0,113.0,4019,,Summer,ST,,,A41,20,,0,0,0.03127421,0.03127421,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000182387277269,"MULTILINESTRING ((-71.058000822999986 42.353676427000039, -71.057933344999981 42.353632090000076, -71.057848394999951 42.353576273000044))","[(-71.05800082299999, 42.35367642700004), (-71.05793334499998, 42.353632090000076), (-71.05784839499995, 42.353576273000044)]",20.244987776899137,0.4117647058823529
9356,36.0,48.0,29.0,47.0,384,N,Bennet,ST,,,A41,20,FT,0,0,0.036,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000611782847008,"MULTILINESTRING ((-71.054560213999935 42.365524486000027, -71.054724335999936 42.365639178000038, -71.054881715999954 42.365749158000028, -71.055061683999952 42.365874923000035))","[(-71.05456021399993, 42.36552448600003), (-71.05472433599994, 42.36563917800004), (-71.05488171599995, 42.36574915800003), (-71.05506168399995, 42.365874923000035)]",67.90789601786535,0.0
5806,10.0,32.0,9.0,25.0,384,N,Bennet,ST,,,A41,20,FT,0,0,0.083,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000825118626565,"MULTILINESTRING ((-71.05382145599998 42.365011221000032, -71.05449908099996 42.365482013000076))","[(-71.05382145599998, 42.36501122100003), (-71.05449908099996, 42.365482013000076)]",91.5881675486699,0.2597402597402597
26776,1.0,11.0,2.0,12.0,5531,,Albemarle,CT,,,A71,5,N,0,0,-1.0,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000253207390617,"MULTILINESTRING ((-71.082898155999942 42.342312504000063, -71.082700325999951 42.342470546000072))","[(-71.08289815599994, 42.34231250400006), (-71.08270032599995, 42.34247054600007)]",28.10602035853171,0.0
11480,18.0,24.0,13.0,23.0,52,,Albemarle,ST,,,A41,15,,0,0,0.05517999,0.05517999,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000241203836193,"MULTILINESTRING ((-71.082898155999942 42.342312504000063, -71.082696797999972 42.342179710000039))","[(-71.08289815599994, 42.34231250400006), (-71.08269679799997, 42.34217971000004)]",26.773625817404795,0.0
11479,4.0,16.0,5.0,11.0,52,,Albemarle,ST,,,A41,15,,0,0,0.06679311,0.06679311,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000291968405391,"MULTILINESTRING ((-71.083141891999958 42.342473247000044, -71.082898155999942 42.342312504000063))","[(-71.08314189199996, 42.342473247000044), (-71.08289815599994, 42.34231250400006)]",32.408492998396696,0.0
9570,26.0,42.0,27.0,53.0,4019,,Summer,ST,,,A41,20,FT,0,0,0.10908379,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000626053655695,"MULTILINESTRING ((-71.059764650999966 42.354935185000045, -71.059307844999978 42.354599098000051, -71.059260375999941 42.354564173000028))","[(-71.05976465099997, 42.354935185000045), (-71.05930784499998, 42.35459909800005), (-71.05926037599994, 42.35456417300003)]",69.4919557821188,0.0
7422,142.0,146.0,151.0,153.0,4019,,Summer,ST,,,A41,20,,0,0,0.04,0.04,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000243531441662,"MULTILINESTRING ((-71.05698401099994 42.353262272000052, -71.056935675999966 42.35323052800004, -71.056830396999942 42.353180655000074, -71.056764999999984 42.353158000000064))","[(-71.05698401099994, 42.35326227200005), (-71.05693567599997, 42.35323052800004), (-71.05683039699994, 42.353180655000074), (-71.05676499999998, 42.353158000000064)]",27.031990024442305,0.0
9829,149.0,105.0,150.0,104.0,588,W,Brookline,ST,,,A41,20,FT,0,0,0.14284547,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000801576707495,"MULTILINESTRING ((-71.075322821999976 42.341986685000052, -71.075217134999946 42.341896125000062, -71.074714137999933 42.341465121000056))","[(-71.07532282199998, 42.34198668500005), (-71.07521713499995, 42.34189612500006), (-71.07471413799993, 42.341465121000056)]",88.97501453199537,0.0
14955,2.0,24.0,1.0,17.0,650,,Buswell,ST,,,A41,20,,0,0,0.205,0.205,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001776987946335,"MULTILINESTRING ((-71.103842615999952 42.348004751000076, -71.103922089999969 42.347977584000034, -71.105105472999981 42.34764447200007, -71.105152415999953 42.347631258000035, -71.105557578999935 42.347542094000062))","[(-71.10384261599995, 42.348004751000076), (-71.10392208999997, 42.347977584000034), (-71.10510547299998, 42.34764447200007), (-71.10515241599995, 42.347631258000035), (-71.10555757899994, 42.34754209400006)]",197.2456620431662,0.0
7987,369.0,349.0,398.0,352.0,4354,,Washington,ST,,,A41,20,FT,0,0,0.075955,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000428677916309,"MULTILINESTRING ((-71.059446798999943 42.356349920000071, -71.059116099999983 42.356622689000062))","[(-71.05944679899994, 42.35634992000007), (-71.05911609999998, 42.35662268900006)]",47.58324871029112,0.0
8778,142.0,170.0,143.0,171.0,3843,,Shawmut,AVE,,,A31,25,FT,0,0,0.14588877,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000923457063314,"MULTILINESTRING ((-71.066234646999987 42.345984943000076, -71.066648709999981 42.345159519000049))","[(-71.06623464699999, 42.345984943000076), (-71.06664870999998, 42.34515951900005)]",102.50373402784366,0.0
8936,2.0,2.0,1.0,1.0,2768,,Millicent,WAY,,,A74,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.003003813103338,"MULTILINESTRING ((-71.068316958999958 42.344756998000037, -71.067507175999935 42.346255070000041, -71.066234646999987 42.345984943000076))","[(-71.06831695899996, 42.34475699800004), (-71.06750717599994, 42.34625507000004), (-71.06623464699999, 42.345984943000076)]",333.4232544705485,0.0
13331,47.0,45.0,46.0,44.0,394,E,Berkeley,ST,,,A31,25,FT,0,0,0.03524702,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000274899034731,"MULTILINESTRING ((-71.068057415999988 42.344666406000044, -71.068316958999958 42.344756998000037))","[(-71.06805741599999, 42.344666406000044), (-71.06831695899996, 42.34475699800004)]",30.51379285515112,0.0
15453,1.0,1.0,2.0,2.0,5327,,Wilkes,PSGE,,,A72,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00101315368496,"MULTILINESTRING ((-71.068561299999942 42.342804287000035, -71.06842643799996 42.342673176000062, -71.068040756999949 42.34253648400005, -71.067982401999984 42.342515802000037, -71.067704388999971 42.342296714000042))","[(-71.06856129999994, 42.342804287000035), (-71.06842643799996, 42.34267317600006), (-71.06804075699995, 42.34253648400005), (-71.06798240199998, 42.34251580200004), (-71.06770438899997, 42.34229671400004)]",112.46005903057178,0.0
23500,,,6.0,2.0,5351,,Charles River,DM,,,A35,35,FT,1,0,0.05276953,-1.0,,,S,28,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000560490795579,"MULTILINESTRING ((-71.069084999999973 42.367093000000068, -71.068944999999985 42.367028000000062, -71.068755999999951 42.366938000000061, -71.06867699999998 42.366901000000041, -71.068578999999943 42.366852000000051))","[(-71.06908499999997, 42.36709300000007), (-71.06894499999999, 42.36702800000006), (-71.06875599999995, 42.36693800000006), (-71.06867699999998, 42.36690100000004), (-71.06857899999994, 42.36685200000005)]",62.21447830921593,0.0
20628,,,,,5351,,Charles River,DM,,,A35,35,FT,0,0,0.03458405,-1.0,,,S,28,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000355745781144,"MULTILINESTRING ((-71.068578999999943 42.366852000000051, -71.068512999999939 42.366817000000026, -71.068451999999979 42.366784000000052, -71.068381999999986 42.366737000000057, -71.068326999999954 42.366697000000045, -71.068276999999966 42.366665000000069))","[(-71.06857899999994, 42.36685200000005), (-71.06851299999994, 42.366817000000026), (-71.06845199999998, 42.36678400000005), (-71.06838199999999, 42.36673700000006), (-71.06832699999995, 42.366697000000045), (-71.06827699999997, 42.36666500000007)]",39.487781707008445,0.0
21522,,,,,5351,,Charles River,DM,,,A35,35,FT,0,0,0.03227735,-1.0,,,S,28,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000328695976994,"MULTILINESTRING ((-71.068216998999958 42.366722000000038, -71.068282999999951 42.366774000000078, -71.068373999999949 42.366837000000032, -71.068405999999982 42.366857000000039, -71.068490000999986 42.366904000000034))","[(-71.06821699899996, 42.36672200000004), (-71.06828299999995, 42.36677400000008), (-71.06837399999995, 42.36683700000003), (-71.06840599999998, 42.36685700000004), (-71.06849000099999, 42.366904000000034)]",36.485253446300206,0.0
20062,,,10.0,8.0,5351,,Charles River,DM,,,A35,35,FT,1,1,0.06726571,-1.0,,,S,28,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000711243293686,"MULTILINESTRING ((-71.069721999999956 42.367409000000066, -71.069595999999933 42.367349000000047, -71.069204999999954 42.367147000000045, -71.069084999999973 42.367093000000068))","[(-71.06972199999996, 42.367409000000066), (-71.06959599999993, 42.36734900000005), (-71.06920499999995, 42.367147000000045), (-71.06908499999997, 42.36709300000007)]",78.94800559916916,0.0
15424,,,,,5351,,Charles River,DM,,,A35,35,FT,1,1,0.07001274,-1.0,,,S,28,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000740481857519,"MULTILINESTRING ((-71.069027228999971 42.36715709300006, -71.069154219999973 42.367219992000059, -71.069690779999974 42.367485747000046))","[(-71.06902722899997, 42.36715709300006), (-71.06915421999997, 42.36721999200006), (-71.06969077999997, 42.367485747000046)]",82.19348618464623,0.0
24015,,,,,2914,,Nashua,ST,,,A60,15,FT,0,0,0.175,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000812770965351,"MULTILINESTRING ((-71.067726999999934 42.367090000000076, -71.067799999999977 42.367072000000064, -71.067870999999968 42.367040000000031, -71.067938289999972 42.366997703000038, -71.067975999999987 42.366974000000027, -71.068058999999948 42.366925000000037, -71.06812999999994 42.366896000000054, -71.068209999999965 42.36688300000003, -71.068294999999978 42.366880000000037, -71.068365999999969 42.366887000000077, -71.068490000999986 42.366904000000034))","[(-71.06772699999993, 42.367090000000076), (-71.06779999999998, 42.367072000000064), (-71.06787099999997, 42.36704000000003), (-71.06793828999997, 42.36699770300004), (-71.06797599999999, 42.36697400000003), (-71.06805899999995, 42.36692500000004), (-71.06812999999994, 42.366896000000054), (-71.06820999999997, 42.36688300000003), (-71.06829499999998, 42.36688000000004), (-71.06836599999997, 42.36688700000008), (-71.06849000099999, 42.366904000000034)]",90.21757715400479,0.0
3904,,,1.0,5.0,1965,,Haven,ST,,,A41,15,,0,0,0.249,0.249,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000667285111282,"MULTILINESTRING ((-71.074893613999961 42.339423473000068, -71.074384471999963 42.338992145000077))","[(-71.07489361399996, 42.33942347300007), (-71.07438447199996, 42.33899214500008)]",74.06864735227934,0.1746031746031746
17309,,,,,1965,,Haven,ST,,,A41,15,,0,0,0.249,0.249,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000405062037524,"MULTILINESTRING ((-71.074384471999963 42.338992145000077, -71.074723474999985 42.338770442000055))","[(-71.07438447199996, 42.33899214500008), (-71.07472347499998, 42.338770442000055)]",44.96188616512144,0.15789473684210525
26801,1.0,1.0,2.0,2.0,5541,,International,PL,,,A70,5,N,0,0,-1.0,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000639971348048,"MULTILINESTRING ((-71.052023110999983 42.35604126100003, -71.052662964999968 42.356053516000031))","[(-71.05202311099998, 42.35604126100003), (-71.05266296499997, 42.35605351600003)]",71.03681963328248,0.35978835978835977
19533,,,517.0,545.0,966,,Commonwealth,AVE,,,A25,35,FT,0,0,0.01588355,-1.0,,,U,20,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000178686943456,"MULTILINESTRING ((-71.096923152999977 42.348941269000079, -71.097098999999957 42.348973000000058))","[(-71.09692315299998, 42.34894126900008), (-71.09709899999996, 42.34897300000006)]",19.83425072360133,0.0
23773,,,,,332,,Beacon,ST,,,A35,25,FT,0,0,0.04001567,-1.0,,,S,2,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000290260655368,"MULTILINESTRING ((-71.096923152999977 42.348941269000079, -71.097029654999972 42.348908294000069, -71.097114811999973 42.348848565000026, -71.097157588999949 42.348787259000062))","[(-71.09692315299998, 42.34894126900008), (-71.09702965499997, 42.34890829400007), (-71.09711481199997, 42.348848565000026), (-71.09715758899995, 42.34878725900006)]",32.218932745828305,0.0
22499,,,,,332,,Beacon,ST,,,A35,25,FT,0,0,0.10266253,-1.0,,,S,2,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000824486996231,"MULTILINESTRING ((-71.097157588999949 42.348787259000062, -71.097327229999962 42.34877356100003, -71.097481420999941 42.348765526000079, -71.097624105999955 42.348748875000069, -71.097968211999955 42.348656689000052))","[(-71.09715758899995, 42.34878725900006), (-71.09732722999996, 42.34877356100003), (-71.09748142099994, 42.34876552600008), (-71.09762410599996, 42.34874887500007), (-71.09796821199996, 42.34865668900005)]",91.51805658167234,0.0
23302,,,672.0,704.0,332,,Beacon,ST,,,A35,25,FT,0,0,0.20558265,-1.0,,,S,2,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001621829511292,"MULTILINESTRING ((-71.097968211999955 42.348656689000052, -71.099524999999971 42.348202000000072))","[(-71.09796821199996, 42.34865668900005), (-71.09952499999997, 42.34820200000007)]",180.02307575340697,0.1386861313868613
10249,,,548.0,500.0,966,,Commonwealth,AVE,,,A25,35,FT,0,0,0.19163682,-1.0,,,S,2,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002182363125516,"MULTILINESTRING ((-71.097157588999949 42.348787259000062, -71.096868939999979 42.348762099000055, -71.094976594999935 42.348794342000076))","[(-71.09715758899995, 42.34878725900006), (-71.09686893999998, 42.348762099000055), (-71.09497659499993, 42.348794342000076)]",242.24230693222555,0.2111111111111111
15116,2.0,16.0,1.0,17.0,439,,Blackwood,ST,,,A41,15,,0,0,0.195,0.195,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000903097705527,"MULTILINESTRING ((-71.082823123999958 42.343214685000078, -71.082128559999944 42.342752777000044, -71.082071134999978 42.342714587000046))","[(-71.08282312399996, 42.34321468500008), (-71.08212855999994, 42.342752777000044), (-71.08207113499998, 42.342714587000046)]",100.2438453135162,0.2962962962962963
19891,,,,,-1,,,,,Ramp,A63,55,FT,0,0,0.08014783,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001328023568828,"MULTILINESTRING ((-71.059025996999935 42.346507011000028, -71.058859997999946 42.346527011000035, -71.058676996999964 42.346550011000033, -71.058507996999936 42.346605011000065, -71.058455996999953 42.346626011000069, -71.058400997999968 42.346649010000078, -71.058290996999972 42.346710010000038, -71.058150996999984 42.346808010000075, -71.058030997999936 42.346897010000077, -71.057850996999946 42.34705101000003))","[(-71.05902599699994, 42.34650701100003), (-71.05885999799995, 42.346527011000035), (-71.05867699699996, 42.34655001100003), (-71.05850799699994, 42.346605011000065), (-71.05845599699995, 42.34662601100007), (-71.05840099799997, 42.34664901000008), (-71.05829099699997, 42.34671001000004), (-71.05815099699998, 42.346808010000075), (-71.05803099799994, 42.34689701000008), (-71.05785099699995, 42.34705101000003)]",147.41061613994006,0.0
21535,,,,,-1,,,,,RAMP - RT 93 SB TO ALBANY STRE,A63,20,FT,0,1,0.25306442,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001240574475619,"MULTILINESTRING ((-71.060822000999963 42.347942000000046, -71.060892999999965 42.347749000000078, -71.060962999999958 42.347576000000061, -71.061016999999936 42.34740400000004, -71.061026999999967 42.34727300000003, -71.061026999999967 42.34717100000006, -71.061034998999958 42.34707700000007, -71.061030999999957 42.346981000000028, -71.061018000999979 42.346850000000074, -71.060982999999965 42.34674300000006))","[(-71.06082200099996, 42.347942000000046), (-71.06089299999996, 42.34774900000008), (-71.06096299999996, 42.34757600000006), (-71.06101699999994, 42.34740400000004), (-71.06102699999997, 42.34727300000003), (-71.06102699999997, 42.34717100000006), (-71.06103499899996, 42.34707700000007), (-71.06103099999996, 42.34698100000003), (-71.06101800099998, 42.346850000000074), (-71.06098299999996, 42.34674300000006)]",137.70376679365617,0.0
20331,,,,,-1,,,,,Ramp,A63,55,FT,-1,0,0.069,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001083480048822,"MULTILINESTRING ((-71.060241996999935 42.348843011000042, -71.060226996999972 42.348778011000036, -71.060221997999975 42.348737011000026, -71.060222996999983 42.348680011000056, -71.060391997999943 42.348127011000031, -71.06040399799997 42.347787011000037))","[(-71.06024199699993, 42.34884301100004), (-71.06022699699997, 42.348778011000036), (-71.06022199799997, 42.348737011000026), (-71.06022299699998, 42.348680011000056), (-71.06039199799994, 42.34812701100003), (-71.06040399799997, 42.34778701100004)]",120.26628541928771,0.0
20476,,,,,-1,,,,,,A31,25,FT,0,0,0.01340823,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,8.227657304e-05,"MULTILINESTRING ((-71.067635999999936 42.366475000000037, -71.067626916999984 42.36644593300008, -71.067625998999972 42.366443000000061, -71.06761413299995 42.366395716000056))","[(-71.06763599999994, 42.36647500000004), (-71.06762691699998, 42.36644593300008), (-71.06762599899997, 42.36644300000006), (-71.06761413299995, 42.366395716000056)]",9.132699607411979,0.0
24017,,,,,-1,,,,,,A31,25,FT,0,0,0.02438747,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000161534253876,"MULTILINESTRING ((-71.06761413299995 42.366395716000056, -71.067566124999985 42.366331585000069, -71.067515084999968 42.36626814300007))","[(-71.06761413299995, 42.366395716000056), (-71.06756612499998, 42.36633158500007), (-71.06751508499997, 42.36626814300007)]",17.930302180262185,0.0
19614,,,,,-1,,,,,Ramp,A63,45,FT,0,0,0.00658803,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,9.5343790313e-05,"MULTILINESTRING ((-71.067707999999982 42.366379000000052, -71.06761413299995 42.366395716000056))","[(-71.06770799999998, 42.36637900000005), (-71.06761413299995, 42.366395716000056)]",10.583160724728797,0.0
21603,,,,,-1,,,,,LEVERETT CIRCLE CONNECTOR,A63,45,FT,0,0,0.089,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001313040425438,"MULTILINESTRING ((-71.06761413299995 42.366395716000056, -71.06742425799996 42.366344345000073, -71.06728499999997 42.366318000000035, -71.067125999999973 42.366288000000054, -71.066976999999952 42.366259000000071, -71.066814999999963 42.366231000000028, -71.066499999999962 42.366170000000068, -71.066326999999944 42.366139000000032))","[(-71.06761413299995, 42.366395716000056), (-71.06742425799996, 42.36634434500007), (-71.06728499999997, 42.366318000000035), (-71.06712599999997, 42.366288000000054), (-71.06697699999995, 42.36625900000007), (-71.06681499999996, 42.36623100000003), (-71.06649999999996, 42.36617000000007), (-71.06632699999994, 42.36613900000003)]",145.7474872236385,0.0
19618,,,,,-1,,,,,Ramp,A63,30,,1,0,0.17213973,0.17213973,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001291265793643,"MULTILINESTRING ((-71.059420133999936 42.348755923000056, -71.058920518999969 42.349946617000057))","[(-71.05942013399994, 42.348755923000056), (-71.05892051899997, 42.34994661700006)]",143.3305030943557,0.3300970873786408
21684,,,,,-1,,,,,Ramp,A63,20,FT,-1,0,0.084,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000668000331358,"MULTILINESTRING ((-71.051501996999946 42.355667011000037, -71.051516996999965 42.355633011000066, -71.051590996999948 42.355493010000032, -71.05165799699995 42.355397011000036, -71.051737996999975 42.355308011000034, -71.051836996999953 42.355221011000026, -71.051926999999978 42.355169000000046))","[(-71.05150199699995, 42.35566701100004), (-71.05151699699996, 42.355633011000066), (-71.05159099699995, 42.35549301000003), (-71.05165799699995, 42.355397011000036), (-71.05173799699998, 42.355308011000034), (-71.05183699699995, 42.355221011000026), (-71.05192699999998, 42.355169000000046)]",74.14803678073174,0.0
